"Observations","count","prop","win_start","win_end","win_days","region","regname"
"11",2,0.00419287211740042,"2010-01-01","2016-01-01",2191,2,"Wellington"
"12",2,0.00419287211740042,"2010-01-01","2016-01-01",2191,2,"Wellington"
"13",2,0.00419287211740042,"2010-01-01","2016-01-01",2191,2,"Wellington"
"14",1,0.00209643605870021,"2010-01-01","2016-01-01",2191,2,"Wellington"
"15",1,0.00209643605870021,"2010-01-01","2016-01-01",2191,2,"Wellington"
"2",102,0.213836477987421,"2010-01-01","2016-01-01",2191,2,"Wellington"
"3",74,0.155136268343816,"2010-01-01","2016-01-01",2191,2,"Wellington"
"4",55,0.115303983228512,"2010-01-01","2016-01-01",2191,2,"Wellington"
"5",32,0.0670859538784067,"2010-01-01","2016-01-01",2191,2,"Wellington"
"6",31,0.0649895178197065,"2010-01-01","2016-01-01",2191,2,"Wellington"
"7",23,0.0482180293501048,"2010-01-01","2016-01-01",2191,2,"Wellington"
"8",10,0.0209643605870021,"2010-01-01","2016-01-01",2191,2,"Wellington"
"9",9,0.0188679245283019,"2010-01-01","2016-01-01",2191,2,"Wellington"
"1",120,0.28436018957346,"2011-01-01","2016-01-01",1826,2,"Wellington"
"10",1,0.0023696682464455,"2011-01-01","2016-01-01",1826,2,"Wellington"
"11",1,0.0023696682464455,"2011-01-01","2016-01-01",1826,2,"Wellington"
"12",2,0.004739336492891,"2011-01-01","2016-01-01",1826,2,"Wellington"
"13",1,0.0023696682464455,"2011-01-01","2016-01-01",1826,2,"Wellington"
"14",1,0.0023696682464455,"2011-01-01","2016-01-01",1826,2,"Wellington"
"2",100,0.23696682464455,"2011-01-01","2016-01-01",1826,2,"Wellington"
"3",69,0.163507109004739,"2011-01-01","2016-01-01",1826,2,"Wellington"
"4",39,0.0924170616113744,"2011-01-01","2016-01-01",1826,2,"Wellington"
"5",41,0.0971563981042654,"2011-01-01","2016-01-01",1826,2,"Wellington"
"6",22,0.0521327014218009,"2011-01-01","2016-01-01",1826,2,"Wellington"
"7",15,0.0355450236966825,"2011-01-01","2016-01-01",1826,2,"Wellington"
"8",7,0.0165876777251185,"2011-01-01","2016-01-01",1826,2,"Wellington"
"9",3,0.00710900473933649,"2011-01-01","2016-01-01",1826,2,"Wellington"
"1",109,0.293800539083558,"2012-01-01","2016-01-01",1461,2,"Wellington"
"10",3,0.00808625336927224,"2012-01-01","2016-01-01",1461,2,"Wellington"
"11",1,0.00269541778975741,"2012-01-01","2016-01-01",1461,2,"Wellington"
"2",109,0.293800539083558,"2012-01-01","2016-01-01",1461,2,"Wellington"
"3",59,0.159029649595687,"2012-01-01","2016-01-01",1461,2,"Wellington"
"4",40,0.107816711590297,"2012-01-01","2016-01-01",1461,2,"Wellington"
"5",31,0.0835579514824798,"2012-01-01","2016-01-01",1461,2,"Wellington"
"6",11,0.0296495956873315,"2012-01-01","2016-01-01",1461,2,"Wellington"
"7",4,0.0107816711590297,"2012-01-01","2016-01-01",1461,2,"Wellington"
"8",3,0.00808625336927224,"2012-01-01","2016-01-01",1461,2,"Wellington"
"9",1,0.00269541778975741,"2012-01-01","2016-01-01",1461,2,"Wellington"
"1",117,0.341107871720117,"2013-01-01","2016-01-01",1095,2,"Wellington"
"10",1,0.00291545189504373,"2013-01-01","2016-01-01",1095,2,"Wellington"
"2",101,0.294460641399417,"2013-01-01","2016-01-01",1095,2,"Wellington"
"3",64,0.186588921282799,"2013-01-01","2016-01-01",1095,2,"Wellington"
"4",30,0.0874635568513119,"2013-01-01","2016-01-01",1095,2,"Wellington"
"5",15,0.043731778425656,"2013-01-01","2016-01-01",1095,2,"Wellington"
"6",9,0.0262390670553936,"2013-01-01","2016-01-01",1095,2,"Wellington"
"7",3,0.0087463556851312,"2013-01-01","2016-01-01",1095,2,"Wellington"
"8",3,0.0087463556851312,"2013-01-01","2016-01-01",1095,2,"Wellington"
"1",113,0.415441176470588,"2014-01-01","2016-01-01",730,2,"Wellington"
"2",93,0.341911764705882,"2014-01-01","2016-01-01",730,2,"Wellington"
"3",29,0.106617647058824,"2014-01-01","2016-01-01",730,2,"Wellington"
"4",25,0.0919117647058824,"2014-01-01","2016-01-01",730,2,"Wellington"
"5",7,0.0257352941176471,"2014-01-01","2016-01-01",730,2,"Wellington"
"6",4,0.0147058823529412,"2014-01-01","2016-01-01",730,2,"Wellington"
"7",1,0.00367647058823529,"2014-01-01","2016-01-01",730,2,"Wellington"
"1",138,0.696969696969697,"2015-01-01","2016-01-01",365,2,"Wellington"
"2",48,0.242424242424242,"2015-01-01","2016-01-01",365,2,"Wellington"
"3",9,0.0454545454545455,"2015-01-01","2016-01-01",365,2,"Wellington"
"4",3,0.0151515151515152,"2015-01-01","2016-01-01",365,2,"Wellington"
"1",149,0.215942028985507,"2001-01-01","2017-01-01",5844,2,"Wellington"
"10",22,0.0318840579710145,"2001-01-01","2017-01-01",5844,2,"Wellington"
"11",20,0.0289855072463768,"2001-01-01","2017-01-01",5844,2,"Wellington"
"12",7,0.0101449275362319,"2001-01-01","2017-01-01",5844,2,"Wellington"
"13",21,0.0304347826086957,"2001-01-01","2017-01-01",5844,2,"Wellington"
"14",13,0.0188405797101449,"2001-01-01","2017-01-01",5844,2,"Wellington"
"15",10,0.0144927536231884,"2001-01-01","2017-01-01",5844,2,"Wellington"
"16",3,0.00434782608695652,"2001-01-01","2017-01-01",5844,2,"Wellington"
"17",1,0.00144927536231884,"2001-01-01","2017-01-01",5844,2,"Wellington"
"18",6,0.00869565217391304,"2001-01-01","2017-01-01",5844,2,"Wellington"
"19",1,0.00144927536231884,"2001-01-01","2017-01-01",5844,2,"Wellington"
"2",105,0.152173913043478,"2001-01-01","2017-01-01",5844,2,"Wellington"
"20",4,0.00579710144927536,"2001-01-01","2017-01-01",5844,2,"Wellington"
"22",1,0.00144927536231884,"2001-01-01","2017-01-01",5844,2,"Wellington"
"23",1,0.00144927536231884,"2001-01-01","2017-01-01",5844,2,"Wellington"
"26",2,0.00289855072463768,"2001-01-01","2017-01-01",5844,2,"Wellington"
"29",1,0.00144927536231884,"2001-01-01","2017-01-01",5844,2,"Wellington"
"3",89,0.128985507246377,"2001-01-01","2017-01-01",5844,2,"Wellington"
"4",64,0.0927536231884058,"2001-01-01","2017-01-01",5844,2,"Wellington"
"5",46,0.0666666666666667,"2001-01-01","2017-01-01",5844,2,"Wellington"
"6",42,0.0608695652173913,"2001-01-01","2017-01-01",5844,2,"Wellington"
"7",29,0.0420289855072464,"2001-01-01","2017-01-01",5844,2,"Wellington"
"8",31,0.0449275362318841,"2001-01-01","2017-01-01",5844,2,"Wellington"
"9",22,0.0318840579710145,"2001-01-01","2017-01-01",5844,2,"Wellington"
"1",150,0.224550898203593,"2002-01-01","2017-01-01",5479,2,"Wellington"
"10",24,0.0359281437125748,"2002-01-01","2017-01-01",5479,2,"Wellington"
"11",23,0.0344311377245509,"2002-01-01","2017-01-01",5479,2,"Wellington"
"12",12,0.0179640718562874,"2002-01-01","2017-01-01",5479,2,"Wellington"
"13",12,0.0179640718562874,"2002-01-01","2017-01-01",5479,2,"Wellington"
"14",15,0.0224550898203593,"2002-01-01","2017-01-01",5479,2,"Wellington"
"15",5,0.00748502994011976,"2002-01-01","2017-01-01",5479,2,"Wellington"
"16",4,0.00598802395209581,"2002-01-01","2017-01-01",5479,2,"Wellington"
"17",2,0.0029940119760479,"2002-01-01","2017-01-01",5479,2,"Wellington"
"18",4,0.00598802395209581,"2002-01-01","2017-01-01",5479,2,"Wellington"
"19",2,0.0029940119760479,"2002-01-01","2017-01-01",5479,2,"Wellington"
"2",98,0.146706586826347,"2002-01-01","2017-01-01",5479,2,"Wellington"
"20",2,0.0029940119760479,"2002-01-01","2017-01-01",5479,2,"Wellington"
"21",2,0.0029940119760479,"2002-01-01","2017-01-01",5479,2,"Wellington"
"24",1,0.00149700598802395,"2002-01-01","2017-01-01",5479,2,"Wellington"
"26",1,0.00149700598802395,"2002-01-01","2017-01-01",5479,2,"Wellington"
"28",1,0.00149700598802395,"2002-01-01","2017-01-01",5479,2,"Wellington"
"3",82,0.122754491017964,"2002-01-01","2017-01-01",5479,2,"Wellington"
"4",61,0.0913173652694611,"2002-01-01","2017-01-01",5479,2,"Wellington"
"5",46,0.0688622754491018,"2002-01-01","2017-01-01",5479,2,"Wellington"
"6",42,0.062874251497006,"2002-01-01","2017-01-01",5479,2,"Wellington"
"7",24,0.0359281437125748,"2002-01-01","2017-01-01",5479,2,"Wellington"
"8",32,0.0479041916167665,"2002-01-01","2017-01-01",5479,2,"Wellington"
"9",23,0.0344311377245509,"2002-01-01","2017-01-01",5479,2,"Wellington"
"1",139,0.216848673946958,"2003-01-01","2017-01-01",5114,2,"Wellington"
"10",28,0.0436817472698908,"2003-01-01","2017-01-01",5114,2,"Wellington"
"11",21,0.0327613104524181,"2003-01-01","2017-01-01",5114,2,"Wellington"
"12",6,0.0093603744149766,"2003-01-01","2017-01-01",5114,2,"Wellington"
"13",11,0.0171606864274571,"2003-01-01","2017-01-01",5114,2,"Wellington"
"14",14,0.0218408736349454,"2003-01-01","2017-01-01",5114,2,"Wellington"
"15",1,0.0015600624024961,"2003-01-01","2017-01-01",5114,2,"Wellington"
"16",3,0.0046801872074883,"2003-01-01","2017-01-01",5114,2,"Wellington"
"17",2,0.0031201248049922,"2003-01-01","2017-01-01",5114,2,"Wellington"
"18",6,0.0093603744149766,"2003-01-01","2017-01-01",5114,2,"Wellington"
"19",1,0.0015600624024961,"2003-01-01","2017-01-01",5114,2,"Wellington"
"2",97,0.151326053042122,"2003-01-01","2017-01-01",5114,2,"Wellington"
"20",2,0.0031201248049922,"2003-01-01","2017-01-01",5114,2,"Wellington"
"21",1,0.0015600624024961,"2003-01-01","2017-01-01",5114,2,"Wellington"
"25",1,0.0015600624024961,"2003-01-01","2017-01-01",5114,2,"Wellington"
"27",1,0.0015600624024961,"2003-01-01","2017-01-01",5114,2,"Wellington"
"3",78,0.121684867394696,"2003-01-01","2017-01-01",5114,2,"Wellington"
"4",56,0.0873634945397816,"2003-01-01","2017-01-01",5114,2,"Wellington"
"5",45,0.0702028081123245,"2003-01-01","2017-01-01",5114,2,"Wellington"
"6",43,0.0670826833073323,"2003-01-01","2017-01-01",5114,2,"Wellington"
"7",26,0.0405616224648986,"2003-01-01","2017-01-01",5114,2,"Wellington"
"8",34,0.0530421216848674,"2003-01-01","2017-01-01",5114,2,"Wellington"
"9",25,0.0390015600624025,"2003-01-01","2017-01-01",5114,2,"Wellington"
"1",130,0.209677419354839,"2004-01-01","2017-01-01",4749,2,"Wellington"
"10",22,0.0354838709677419,"2004-01-01","2017-01-01",4749,2,"Wellington"
"11",18,0.0290322580645161,"2004-01-01","2017-01-01",4749,2,"Wellington"
"12",8,0.0129032258064516,"2004-01-01","2017-01-01",4749,2,"Wellington"
"13",8,0.0129032258064516,"2004-01-01","2017-01-01",4749,2,"Wellington"
"14",11,0.017741935483871,"2004-01-01","2017-01-01",4749,2,"Wellington"
"15",3,0.00483870967741936,"2004-01-01","2017-01-01",4749,2,"Wellington"
"16",3,0.00483870967741936,"2004-01-01","2017-01-01",4749,2,"Wellington"
"17",1,0.00161290322580645,"2004-01-01","2017-01-01",4749,2,"Wellington"
"18",7,0.0112903225806452,"2004-01-01","2017-01-01",4749,2,"Wellington"
"19",1,0.00161290322580645,"2004-01-01","2017-01-01",4749,2,"Wellington"
"2",89,0.143548387096774,"2004-01-01","2017-01-01",4749,2,"Wellington"
"20",1,0.00161290322580645,"2004-01-01","2017-01-01",4749,2,"Wellington"
"22",1,0.00161290322580645,"2004-01-01","2017-01-01",4749,2,"Wellington"
"24",1,0.00161290322580645,"2004-01-01","2017-01-01",4749,2,"Wellington"
"3",83,0.133870967741935,"2004-01-01","2017-01-01",4749,2,"Wellington"
"4",57,0.0919354838709677,"2004-01-01","2017-01-01",4749,2,"Wellington"
"5",41,0.0661290322580645,"2004-01-01","2017-01-01",4749,2,"Wellington"
"6",45,0.0725806451612903,"2004-01-01","2017-01-01",4749,2,"Wellington"
"7",31,0.05,"2004-01-01","2017-01-01",4749,2,"Wellington"
"8",31,0.05,"2004-01-01","2017-01-01",4749,2,"Wellington"
"9",28,0.0451612903225806,"2004-01-01","2017-01-01",4749,2,"Wellington"
"1",129,0.209756097560976,"2005-01-01","2017-01-01",4383,2,"Wellington"
"10",29,0.0471544715447154,"2005-01-01","2017-01-01",4383,2,"Wellington"
"11",15,0.024390243902439,"2005-01-01","2017-01-01",4383,2,"Wellington"
"12",7,0.0113821138211382,"2005-01-01","2017-01-01",4383,2,"Wellington"
"13",5,0.00813008130081301,"2005-01-01","2017-01-01",4383,2,"Wellington"
"14",10,0.016260162601626,"2005-01-01","2017-01-01",4383,2,"Wellington"
"15",1,0.0016260162601626,"2005-01-01","2017-01-01",4383,2,"Wellington"
"16",3,0.0048780487804878,"2005-01-01","2017-01-01",4383,2,"Wellington"
"17",2,0.0032520325203252,"2005-01-01","2017-01-01",4383,2,"Wellington"
"18",5,0.00813008130081301,"2005-01-01","2017-01-01",4383,2,"Wellington"
"19",1,0.0016260162601626,"2005-01-01","2017-01-01",4383,2,"Wellington"
"2",91,0.147967479674797,"2005-01-01","2017-01-01",4383,2,"Wellington"
"20",1,0.0016260162601626,"2005-01-01","2017-01-01",4383,2,"Wellington"
"21",2,0.0032520325203252,"2005-01-01","2017-01-01",4383,2,"Wellington"
"3",82,0.133333333333333,"2005-01-01","2017-01-01",4383,2,"Wellington"
"4",56,0.0910569105691057,"2005-01-01","2017-01-01",4383,2,"Wellington"
"5",54,0.0878048780487805,"2005-01-01","2017-01-01",4383,2,"Wellington"
"6",41,0.0666666666666667,"2005-01-01","2017-01-01",4383,2,"Wellington"
"7",25,0.040650406504065,"2005-01-01","2017-01-01",4383,2,"Wellington"
"8",35,0.0569105691056911,"2005-01-01","2017-01-01",4383,2,"Wellington"
"9",21,0.0341463414634146,"2005-01-01","2017-01-01",4383,2,"Wellington"
"1",128,0.210526315789474,"2006-01-01","2017-01-01",4018,2,"Wellington"
"10",25,0.0411184210526316,"2006-01-01","2017-01-01",4018,2,"Wellington"
"11",9,0.0148026315789474,"2006-01-01","2017-01-01",4018,2,"Wellington"
"12",9,0.0148026315789474,"2006-01-01","2017-01-01",4018,2,"Wellington"
"13",5,0.00822368421052632,"2006-01-01","2017-01-01",4018,2,"Wellington"
"14",8,0.0131578947368421,"2006-01-01","2017-01-01",4018,2,"Wellington"
"15",2,0.00328947368421053,"2006-01-01","2017-01-01",4018,2,"Wellington"
"16",2,0.00328947368421053,"2006-01-01","2017-01-01",4018,2,"Wellington"
"17",1,0.00164473684210526,"2006-01-01","2017-01-01",4018,2,"Wellington"
"18",6,0.00986842105263158,"2006-01-01","2017-01-01",4018,2,"Wellington"
"19",2,0.00328947368421053,"2006-01-01","2017-01-01",4018,2,"Wellington"
"2",91,0.149671052631579,"2006-01-01","2017-01-01",4018,2,"Wellington"
"20",1,0.00164473684210526,"2006-01-01","2017-01-01",4018,2,"Wellington"
"3",81,0.133223684210526,"2006-01-01","2017-01-01",4018,2,"Wellington"
"4",67,0.110197368421053,"2006-01-01","2017-01-01",4018,2,"Wellington"
"5",52,0.0855263157894737,"2006-01-01","2017-01-01",4018,2,"Wellington"
"6",37,0.0608552631578947,"2006-01-01","2017-01-01",4018,2,"Wellington"
"7",30,0.0493421052631579,"2006-01-01","2017-01-01",4018,2,"Wellington"
"8",28,0.0460526315789474,"2006-01-01","2017-01-01",4018,2,"Wellington"
"9",24,0.0394736842105263,"2006-01-01","2017-01-01",4018,2,"Wellington"
"1",131,0.219430485762144,"2007-01-01","2017-01-01",3653,2,"Wellington"
"10",21,0.0351758793969849,"2007-01-01","2017-01-01",3653,2,"Wellington"
"11",14,0.0234505862646566,"2007-01-01","2017-01-01",3653,2,"Wellington"
"12",5,0.00837520938023451,"2007-01-01","2017-01-01",3653,2,"Wellington"
"13",5,0.00837520938023451,"2007-01-01","2017-01-01",3653,2,"Wellington"
"14",8,0.0134003350083752,"2007-01-01","2017-01-01",3653,2,"Wellington"
"15",1,0.0016750418760469,"2007-01-01","2017-01-01",3653,2,"Wellington"
"16",1,0.0016750418760469,"2007-01-01","2017-01-01",3653,2,"Wellington"
"17",3,0.0050251256281407,"2007-01-01","2017-01-01",3653,2,"Wellington"
"18",5,0.00837520938023451,"2007-01-01","2017-01-01",3653,2,"Wellington"
"19",1,0.0016750418760469,"2007-01-01","2017-01-01",3653,2,"Wellington"
"2",93,0.155778894472362,"2007-01-01","2017-01-01",3653,2,"Wellington"
"3",88,0.147403685092127,"2007-01-01","2017-01-01",3653,2,"Wellington"
"4",55,0.0921273031825796,"2007-01-01","2017-01-01",3653,2,"Wellington"
"5",55,0.0921273031825796,"2007-01-01","2017-01-01",3653,2,"Wellington"
"6",35,0.0586264656616415,"2007-01-01","2017-01-01",3653,2,"Wellington"
"7",29,0.0485762144053601,"2007-01-01","2017-01-01",3653,2,"Wellington"
"8",26,0.0435510887772194,"2007-01-01","2017-01-01",3653,2,"Wellington"
"9",21,0.0351758793969849,"2007-01-01","2017-01-01",3653,2,"Wellington"
"1",122,0.215547703180212,"2008-01-01","2017-01-01",3288,2,"Wellington"
"10",21,0.0371024734982332,"2008-01-01","2017-01-01",3288,2,"Wellington"
"11",6,0.0106007067137809,"2008-01-01","2017-01-01",3288,2,"Wellington"
"12",5,0.0088339222614841,"2008-01-01","2017-01-01",3288,2,"Wellington"
"13",1,0.00176678445229682,"2008-01-01","2017-01-01",3288,2,"Wellington"
"14",7,0.0123674911660777,"2008-01-01","2017-01-01",3288,2,"Wellington"
"15",3,0.00530035335689046,"2008-01-01","2017-01-01",3288,2,"Wellington"
"16",1,0.00176678445229682,"2008-01-01","2017-01-01",3288,2,"Wellington"
"17",2,0.00353356890459364,"2008-01-01","2017-01-01",3288,2,"Wellington"
"18",3,0.00530035335689046,"2008-01-01","2017-01-01",3288,2,"Wellington"
"2",90,0.159010600706714,"2008-01-01","2017-01-01",3288,2,"Wellington"
"3",96,0.169611307420495,"2008-01-01","2017-01-01",3288,2,"Wellington"
"4",50,0.088339222614841,"2008-01-01","2017-01-01",3288,2,"Wellington"
"5",48,0.0848056537102474,"2008-01-01","2017-01-01",3288,2,"Wellington"
"6",34,0.0600706713780919,"2008-01-01","2017-01-01",3288,2,"Wellington"
"7",34,0.0600706713780919,"2008-01-01","2017-01-01",3288,2,"Wellington"
"8",22,0.03886925795053,"2008-01-01","2017-01-01",3288,2,"Wellington"
"9",21,0.0371024734982332,"2008-01-01","2017-01-01",3288,2,"Wellington"
"1",120,0.223880597014925,"2009-01-01","2017-01-01",2922,2,"Wellington"
"10",11,0.0205223880597015,"2009-01-01","2017-01-01",2922,2,"Wellington"
"11",6,0.0111940298507463,"2009-01-01","2017-01-01",2922,2,"Wellington"
"12",1,0.00186567164179104,"2009-01-01","2017-01-01",2922,2,"Wellington"
"13",5,0.00932835820895522,"2009-01-01","2017-01-01",2922,2,"Wellington"
"14",3,0.00559701492537313,"2009-01-01","2017-01-01",2922,2,"Wellington"
"15",2,0.00373134328358209,"2009-01-01","2017-01-01",2922,2,"Wellington"
"16",2,0.00373134328358209,"2009-01-01","2017-01-01",2922,2,"Wellington"
"18",2,0.00373134328358209,"2009-01-01","2017-01-01",2922,2,"Wellington"
"2",106,0.197761194029851,"2009-01-01","2017-01-01",2922,2,"Wellington"
"3",79,0.147388059701493,"2009-01-01","2017-01-01",2922,2,"Wellington"
"4",50,0.0932835820895522,"2009-01-01","2017-01-01",2922,2,"Wellington"
"5",41,0.0764925373134328,"2009-01-01","2017-01-01",2922,2,"Wellington"
"6",35,0.0652985074626866,"2009-01-01","2017-01-01",2922,2,"Wellington"
"7",32,0.0597014925373134,"2009-01-01","2017-01-01",2922,2,"Wellington"
"8",24,0.0447761194029851,"2009-01-01","2017-01-01",2922,2,"Wellington"
"9",17,0.0317164179104478,"2009-01-01","2017-01-01",2922,2,"Wellington"
"1",133,0.26078431372549,"2010-01-01","2017-01-01",2557,2,"Wellington"
"10",7,0.0137254901960784,"2010-01-01","2017-01-01",2557,2,"Wellington"
"11",3,0.00588235294117647,"2010-01-01","2017-01-01",2557,2,"Wellington"
"12",4,0.00784313725490196,"2010-01-01","2017-01-01",2557,2,"Wellington"
"13",2,0.00392156862745098,"2010-01-01","2017-01-01",2557,2,"Wellington"
"14",2,0.00392156862745098,"2010-01-01","2017-01-01",2557,2,"Wellington"
"17",1,0.00196078431372549,"2010-01-01","2017-01-01",2557,2,"Wellington"
"18",1,0.00196078431372549,"2010-01-01","2017-01-01",2557,2,"Wellington"
"2",97,0.190196078431373,"2010-01-01","2017-01-01",2557,2,"Wellington"
"3",79,0.154901960784314,"2010-01-01","2017-01-01",2557,2,"Wellington"
"4",52,0.101960784313725,"2010-01-01","2017-01-01",2557,2,"Wellington"
"5",34,0.0666666666666667,"2010-01-01","2017-01-01",2557,2,"Wellington"
"6",40,0.0784313725490196,"2010-01-01","2017-01-01",2557,2,"Wellington"
"7",26,0.0509803921568627,"2010-01-01","2017-01-01",2557,2,"Wellington"
"8",19,0.0372549019607843,"2010-01-01","2017-01-01",2557,2,"Wellington"
"9",10,0.0196078431372549,"2010-01-01","2017-01-01",2557,2,"Wellington"
"1",132,0.285714285714286,"2011-01-01","2017-01-01",2192,2,"Wellington"
"10",4,0.00865800865800866,"2011-01-01","2017-01-01",2192,2,"Wellington"
"11",2,0.00432900432900433,"2011-01-01","2017-01-01",2192,2,"Wellington"
"12",3,0.00649350649350649,"2011-01-01","2017-01-01",2192,2,"Wellington"
"14",1,0.00216450216450216,"2011-01-01","2017-01-01",2192,2,"Wellington"
"16",2,0.00432900432900433,"2011-01-01","2017-01-01",2192,2,"Wellington"
"2",83,0.17965367965368,"2011-01-01","2017-01-01",2192,2,"Wellington"
"3",82,0.177489177489178,"2011-01-01","2017-01-01",2192,2,"Wellington"
"4",40,0.0865800865800866,"2011-01-01","2017-01-01",2192,2,"Wellington"
"5",43,0.0930735930735931,"2011-01-01","2017-01-01",2192,2,"Wellington"
"6",35,0.0757575757575758,"2011-01-01","2017-01-01",2192,2,"Wellington"
"7",15,0.0324675324675325,"2011-01-01","2017-01-01",2192,2,"Wellington"
"8",16,0.0346320346320346,"2011-01-01","2017-01-01",2192,2,"Wellington"
"9",4,0.00865800865800866,"2011-01-01","2017-01-01",2192,2,"Wellington"
"1",123,0.297101449275362,"2012-01-01","2017-01-01",1827,2,"Wellington"
"10",3,0.0072463768115942,"2012-01-01","2017-01-01",1827,2,"Wellington"
"11",1,0.00241545893719807,"2012-01-01","2017-01-01",1827,2,"Wellington"
"12",2,0.00483091787439614,"2012-01-01","2017-01-01",1827,2,"Wellington"
"13",1,0.00241545893719807,"2012-01-01","2017-01-01",1827,2,"Wellington"
"2",79,0.190821256038647,"2012-01-01","2017-01-01",1827,2,"Wellington"
"3",81,0.195652173913043,"2012-01-01","2017-01-01",1827,2,"Wellington"
