"Ave_obs_q","Median_obs_q","win_start","win_end","win_days","region"
1.73711730687508,2,"2003-01-01","2005-01-01",731,"Auckland"
1.31031594282072,1,"2004-01-01","2005-01-01",366,"Auckland"
5.0464430775997,4,"1993-01-01","2006-01-01",4748,"Auckland"
4.85354194496051,4,"1994-01-01","2006-01-01",4383,"Auckland"
4.63570115927712,4,"1995-01-01","2006-01-01",4018,"Auckland"
4.40816862756547,4,"1996-01-01","2006-01-01",3653,"Auckland"
4.13886549910508,4,"1997-01-01","2006-01-01",3287,"Auckland"
3.83364121414439,3,"1998-01-01","2006-01-01",2922,"Auckland"
3.51387017505476,3,"1999-01-01","2006-01-01",2557,"Auckland"
3.16925194557679,3,"2000-01-01","2006-01-01",2192,"Auckland"
2.82497535547855,2,"2001-01-01","2006-01-01",1826,"Auckland"
2.46725889625423,2,"2002-01-01","2006-01-01",1461,"Auckland"
2.12700520170238,2,"2003-01-01","2006-01-01",1096,"Auckland"
1.74804461765892,2,"2004-01-01","2006-01-01",731,"Auckland"
1.30038800705467,1,"2005-01-01","2006-01-01",365,"Auckland"
5.20593970947041,5,"1993-01-01","2007-01-01",5113,"Auckland"
5.02047360208508,4,"1994-01-01","2007-01-01",4748,"Auckland"
4.81093037377318,4,"1995-01-01","2007-01-01",4383,"Auckland"
4.59310577482285,4,"1996-01-01","2007-01-01",4018,"Auckland"
4.336896370172,4,"1997-01-01","2007-01-01",3652,"Auckland"
4.04792081673307,4,"1998-01-01","2007-01-01",3287,"Auckland"
3.74608794708761,3,"1999-01-01","2007-01-01",2922,"Auckland"
3.4236029761383,3,"2000-01-01","2007-01-01",2557,"Auckland"
3.10434588867296,3,"2001-01-01","2007-01-01",2191,"Auckland"
2.77676590733176,2,"2002-01-01","2007-01-01",1826,"Auckland"
2.46955886224772,2,"2003-01-01","2007-01-01",1461,"Auckland"
2.12984912824997,2,"2004-01-01","2007-01-01",1096,"Auckland"
1.73306975581893,2,"2005-01-01","2007-01-01",730,"Auckland"
1.28785141287851,1,"2006-01-01","2007-01-01",365,"Auckland"
5.37460105456795,5,"1993-01-01","2008-01-01",5478,"Auckland"
5.19645745112494,5,"1994-01-01","2008-01-01",5113,"Auckland"
4.9951299898416,4,"1995-01-01","2008-01-01",4748,"Auckland"
4.78646615103684,4,"1996-01-01","2008-01-01",4383,"Auckland"
4.54248848586332,4,"1997-01-01","2008-01-01",4017,"Auckland"
4.2684770680233,4,"1998-01-01","2008-01-01",3652,"Auckland"
3.98379398424836,4,"1999-01-01","2008-01-01",3287,"Auckland"
3.681207174063,3,"2000-01-01","2008-01-01",2922,"Auckland"
3.3835873111545,3,"2001-01-01","2008-01-01",2556,"Auckland"
3.08119504591178,3,"2002-01-01","2008-01-01",2191,"Auckland"
2.80059052928788,2,"2003-01-01","2008-01-01",1826,"Auckland"
2.49251115784243,2,"2004-01-01","2008-01-01",1461,"Auckland"
2.13703097596884,2,"2005-01-01","2008-01-01",1095,"Auckland"
1.73621766985684,2,"2006-01-01","2008-01-01",730,"Auckland"
1.30614829138076,1,"2007-01-01","2008-01-01",365,"Auckland"
5.53884107932726,5,"1993-01-01","2009-01-01",5844,"Auckland"
5.36709461289918,5,"1994-01-01","2009-01-01",5479,"Auckland"
5.17325530127197,5,"1995-01-01","2009-01-01",5114,"Auckland"
4.97334693263233,4,"1996-01-01","2009-01-01",4749,"Auckland"
4.73978576536799,4,"1997-01-01","2009-01-01",4383,"Auckland"
4.47879509517254,4,"1998-01-01","2009-01-01",4018,"Auckland"
4.20953294300368,4,"1999-01-01","2009-01-01",3653,"Auckland"
3.92400750914745,3,"2000-01-01","2009-01-01",3288,"Auckland"
3.64471829218774,3,"2001-01-01","2009-01-01",2922,"Auckland"
3.36244980180311,3,"2002-01-01","2009-01-01",2557,"Auckland"
3.10274515648286,3,"2003-01-01","2009-01-01",2192,"Auckland"
2.81761993698812,3,"2004-01-01","2009-01-01",1827,"Auckland"
2.49285381115404,2,"2005-01-01","2009-01-01",1461,"Auckland"
2.12793015701772,2,"2006-01-01","2009-01-01",1096,"Auckland"
1.73503984167491,2,"2007-01-01","2009-01-01",731,"Auckland"
1.27577641939859,1,"2008-01-01","2009-01-01",366,"Auckland"
5.70736925627329,5,"1993-01-01","2010-01-01",6209,"Auckland"
5.54193135771007,5,"1994-01-01","2010-01-01",5844,"Auckland"
5.35558732782652,5,"1995-01-01","2010-01-01",5479,"Auckland"
5.16365088924007,5,"1996-01-01","2010-01-01",5114,"Auckland"
4.94015266696523,4,"1997-01-01","2010-01-01",4748,"Auckland"
4.69162646555935,4,"1998-01-01","2010-01-01",4383,"Auckland"
4.4359377719576,4,"1999-01-01","2010-01-01",4018,"Auckland"
4.16556431172111,4,"2000-01-01","2010-01-01",3653,"Auckland"
3.90227615278595,3,"2001-01-01","2010-01-01",3287,"Auckland"
3.63754549947307,3,"2002-01-01","2010-01-01",2922,"Auckland"
3.39503423874087,3,"2003-01-01","2010-01-01",2557,"Auckland"
3.12979478539063,3,"2004-01-01","2010-01-01",2192,"Auckland"
2.82876059024856,3,"2005-01-01","2010-01-01",1826,"Auckland"
2.49207328816289,2,"2006-01-01","2010-01-01",1461,"Auckland"
2.1279112754159,2,"2007-01-01","2010-01-01",1096,"Auckland"
1.7028627235549,1,"2008-01-01","2010-01-01",731,"Auckland"
1.2687778430086,1,"2009-01-01","2010-01-01",365,"Auckland"
5.87511629349377,5,"1993-01-01","2011-01-01",6574,"Auckland"
5.71606479721293,5,"1994-01-01","2011-01-01",6209,"Auckland"
5.53674082766549,5,"1995-01-01","2011-01-01",5844,"Auckland"
5.35202392301939,5,"1996-01-01","2011-01-01",5479,"Auckland"
5.13847348691979,5,"1997-01-01","2011-01-01",5113,"Auckland"
4.90122559085462,4,"1998-01-01","2011-01-01",4748,"Auckland"
4.6581612762788,4,"1999-01-01","2011-01-01",4383,"Auckland"
4.40210884409912,4,"2000-01-01","2011-01-01",4018,"Auckland"
4.15369766768072,4,"2001-01-01","2011-01-01",3652,"Auckland"
3.90410357823366,3,"2002-01-01","2011-01-01",3287,"Auckland"
3.6765217700911,3,"2003-01-01","2011-01-01",2922,"Auckland"
3.42726494582714,3,"2004-01-01","2011-01-01",2557,"Auckland"
3.14527514275999,3,"2005-01-01","2011-01-01",2191,"Auckland"
2.82973786353153,3,"2006-01-01","2011-01-01",1826,"Auckland"
2.48886434670252,2,"2007-01-01","2011-01-01",1461,"Auckland"
2.09334583492045,2,"2008-01-01","2011-01-01",1096,"Auckland"
1.69076555612146,1,"2009-01-01","2011-01-01",730,"Auckland"
1.26658208848545,1,"2010-01-01","2011-01-01",365,"Auckland"
6.02927497842416,5,"1993-01-01","2012-01-01",6939,"Auckland"
5.87543931628385,5,"1994-01-01","2012-01-01",6574,"Auckland"
5.70225490915454,5,"1995-01-01","2012-01-01",6209,"Auckland"
5.52389534390637,5,"1996-01-01","2012-01-01",5844,"Auckland"
5.31852274570048,5,"1997-01-01","2012-01-01",5478,"Auckland"
5.09053613555477,5,"1998-01-01","2012-01-01",5113,"Auckland"
4.85790910397012,4,"1999-01-01","2012-01-01",4748,"Auckland"
4.61344720922791,4,"2000-01-01","2012-01-01",4383,"Auckland"
4.37635517816125,4,"2001-01-01","2012-01-01",4017,"Auckland"
4.13873298097944,4,"2002-01-01","2012-01-01",3652,"Auckland"
3.92256995059018,3,"2003-01-01","2012-01-01",3287,"Auckland"
3.68536971878273,3,"2004-01-01","2012-01-01",2922,"Auckland"
3.41757835128631,3,"2005-01-01","2012-01-01",2556,"Auckland"
3.11826099410127,3,"2006-01-01","2012-01-01",2191,"Auckland"
2.79503161084883,2,"2007-01-01","2012-01-01",1826,"Auckland"
2.42234268419388,2,"2008-01-01","2012-01-01",1461,"Auckland"
2.05010236751457,2,"2009-01-01","2012-01-01",1095,"Auckland"
1.65910262538781,1,"2010-01-01","2012-01-01",730,"Auckland"
1.23936914736323,1,"2011-01-01","2012-01-01",365,"Auckland"
6.19283684239897,5,"1993-01-01","2013-01-01",7305,"Auckland"
6.04401251646158,5,"1994-01-01","2013-01-01",6940,"Auckland"
5.87639891079459,5,"1995-01-01","2013-01-01",6575,"Auckland"
5.70383440787241,5,"1996-01-01","2013-01-01",6210,"Auckland"
5.50592743900591,5,"1997-01-01","2013-01-01",5844,"Auckland"
5.28672444468539,5,"1998-01-01","2013-01-01",5479,"Auckland"
5.06343334162459,4,"1999-01-01","2013-01-01",5114,"Auckland"
4.82924522022848,4,"2000-01-01","2013-01-01",4749,"Auckland"
4.60255986079455,4,"2001-01-01","2013-01-01",4383,"Auckland"
4.37504689774541,4,"2002-01-01","2013-01-01",4018,"Auckland"
4.16849156160339,4,"2003-01-01","2013-01-01",3653,"Auckland"
3.94161943401355,4,"2004-01-01","2013-01-01",3288,"Auckland"
3.68534884773849,3,"2005-01-01","2013-01-01",2922,"Auckland"
3.39949615624351,3,"2006-01-01","2013-01-01",2557,"Auckland"
3.0913155308591,3,"2007-01-01","2013-01-01",2192,"Auckland"
2.73719737661888,2,"2008-01-01","2013-01-01",1827,"Auckland"
2.38946597913151,2,"2009-01-01","2013-01-01",1461,"Auckland"
2.02556651253098,2,"2010-01-01","2013-01-01",1096,"Auckland"
1.62958214058524,1,"2011-01-01","2013-01-01",731,"Auckland"
1.23505001703987,1,"2012-01-01","2013-01-01",366,"Auckland"
6.35901389377202,6,"1993-01-01","2014-01-01",7670,"Auckland"
6.21435861440612,5,"1994-01-01","2014-01-01",7305,"Auckland"
6.05161562119919,5,"1995-01-01","2014-01-01",6940,"Auckland"
5.88403257027436,5,"1996-01-01","2014-01-01",6575,"Auckland"
5.69256271228933,5,"1997-01-01","2014-01-01",6209,"Auckland"
5.48113077512026,5,"1998-01-01","2014-01-01",5844,"Auckland"
5.26554471500637,5,"1999-01-01","2014-01-01",5479,"Auckland"
5.03978476746917,4,"2000-01-01","2014-01-01",5114,"Auckland"
4.82134711378381,4,"2001-01-01","2014-01-01",4748,"Auckland"
4.60165112659149,4,"2002-01-01","2014-01-01",4383,"Auckland"
4.40226454228026,4,"2003-01-01","2014-01-01",4018,"Auckland"
4.18352237499544,4,"2004-01-01","2014-01-01",3653,"Auckland"
3.93669662488728,3,"2005-01-01","2014-01-01",3287,"Auckland"
3.66122972307763,3,"2006-01-01","2014-01-01",2922,"Auckland"
3.3645511343228,3,"2007-01-01","2014-01-01",2557,"Auckland"
3.02614109939377,3,"2008-01-01","2014-01-01",2192,"Auckland"
2.69514783386111,2,"2009-01-01","2014-01-01",1826,"Auckland"
2.35177654983029,2,"2010-01-01","2014-01-01",1461,"Auckland"
1.98378552250661,2,"2011-01-01","2014-01-01",1096,"Auckland"
1.61572907645067,1,"2012-01-01","2014-01-01",731,"Auckland"
1.2226389560174,1,"2013-01-01","2014-01-01",365,"Auckland"
6.49423630339562,6,"1993-01-01","2015-01-01",8035,"Auckland"
6.35288597867749,6,"1994-01-01","2015-01-01",7670,"Auckland"
6.19407603463009,5,"1995-01-01","2015-01-01",7305,"Auckland"
6.03065308851494,5,"1996-01-01","2015-01-01",6940,"Auckland"
5.84407300298812,5,"1997-01-01","2015-01-01",6574,"Auckland"
5.63864185596907,5,"1998-01-01","2015-01-01",6209,"Auckland"
5.4291968762557,5,"1999-01-01","2015-01-01",5844,"Auckland"
5.20990034799311,5,"2000-01-01","2015-01-01",5479,"Auckland"
4.99790179830654,4,"2001-01-01","2015-01-01",5113,"Auckland"
4.78446203560133,4,"2002-01-01","2015-01-01",4748,"Auckland"
4.59083692237496,4,"2003-01-01","2015-01-01",4383,"Auckland"
4.3785771989728,4,"2004-01-01","2015-01-01",4018,"Auckland"
4.13907801838339,4,"2005-01-01","2015-01-01",3652,"Auckland"
3.8714994997809,3,"2006-01-01","2015-01-01",3287,"Auckland"
3.58461628232658,3,"2007-01-01","2015-01-01",2922,"Auckland"
3.25887497601358,3,"2008-01-01","2015-01-01",2557,"Auckland"
2.94314793413231,3,"2009-01-01","2015-01-01",2191,"Auckland"
2.61629719567601,2,"2010-01-01","2015-01-01",1826,"Auckland"
2.27064146551897,2,"2011-01-01","2015-01-01",1461,"Auckland"
1.93305568824808,2,"2012-01-01","2015-01-01",1096,"Auckland"
1.57182930287196,1,"2013-01-01","2015-01-01",730,"Auckland"
1.20385768666397,1,"2014-01-01","2015-01-01",365,"Auckland"
6.61829270307664,6,"1993-01-01","2016-01-01",8400,"Auckland"
6.47986181448568,6,"1994-01-01","2016-01-01",8035,"Auckland"
6.32454408102351,6,"1995-01-01","2016-01-01",7670,"Auckland"
6.16465823879563,5,"1996-01-01","2016-01-01",7305,"Auckland"
5.98230114934974,5,"1997-01-01","2016-01-01",6939,"Auckland"
5.78151202612837,5,"1998-01-01","2016-01-01",6574,"Auckland"
5.57699963807456,5,"1999-01-01","2016-01-01",6209,"Auckland"
5.36337821670694,5,"2000-01-01","2016-01-01",5844,"Auckland"
5.15661067842732,5,"2001-01-01","2016-01-01",5478,"Auckland"
4.94843165321068,4,"2002-01-01","2016-01-01",5113,"Auckland"
4.75948898139466,4,"2003-01-01","2016-01-01",4748,"Auckland"
4.55290927129044,4,"2004-01-01","2016-01-01",4383,"Auckland"
4.31976802506771,4,"2005-01-01","2016-01-01",4017,"Auckland"
4.0595897769758,4,"2006-01-01","2016-01-01",3652,"Auckland"
3.78033432818266,3,"2007-01-01","2016-01-01",3287,"Auckland"
3.46530837004405,3,"2008-01-01","2016-01-01",2922,"Auckland"
3.16189774266929,3,"2009-01-01","2016-01-01",2556,"Auckland"
2.85021732744993,2,"2010-01-01","2016-01-01",2191,"Auckland"
2.52407553585524,2,"2011-01-01","2016-01-01",1826,"Auckland"
2.21126279863481,2,"2012-01-01","2016-01-01",1461,"Auckland"
1.88054798636863,2,"2013-01-01","2016-01-01",1095,"Auckland"
1.53905936516652,1,"2014-01-01","2016-01-01",730,"Auckland"
1.19476079615764,1,"2015-01-01","2016-01-01",365,"Auckland"
6.72767370721049,6,"1993-01-01","2017-01-01",8766,"Auckland"
6.59168234851336,6,"1994-01-01","2017-01-01",8401,"Auckland"
6.43948387756956,6,"1995-01-01","2017-01-01",8036,"Auckland"
6.28282122777679,6,"1996-01-01","2017-01-01",7671,"Auckland"
6.10444256028648,5,"1997-01-01","2017-01-01",7305,"Auckland"
5.90803385072279,5,"1998-01-01","2017-01-01",6940,"Auckland"
5.70784762915102,5,"1999-01-01","2017-01-01",6575,"Auckland"
5.49902105235213,5,"2000-01-01","2017-01-01",6210,"Auckland"
5.29660631436407,5,"2001-01-01","2017-01-01",5844,"Auckland"
5.09269196627833,4,"2002-01-01","2017-01-01",5479,"Auckland"
4.90728540578848,4,"2003-01-01","2017-01-01",5114,"Auckland"
4.70477327243879,4,"2004-01-01","2017-01-01",4749,"Auckland"
4.47697301049531,4,"2005-01-01","2017-01-01",4383,"Auckland"
4.22264842971322,4,"2006-01-01","2017-01-01",4018,"Auckland"
3.95010150292567,3,"2007-01-01","2017-01-01",3653,"Auckland"
3.64409377318111,3,"2008-01-01","2017-01-01",3288,"Auckland"
3.35181938331333,3,"2009-01-01","2017-01-01",2922,"Auckland"
3.05191408685545,3,"2010-01-01","2017-01-01",2557,"Auckland"
2.74310774003558,2,"2011-01-01","2017-01-01",2192,"Auckland"
2.44917299666616,2,"2012-01-01","2017-01-01",1827,"Auckland"
2.14586691867252,2,"2013-01-01","2017-01-01",1461,"Auckland"
1.83145175636657,2,"2014-01-01","2017-01-01",1096,"Auckland"
1.51850581553702,1,"2015-01-01","2017-01-01",731,"Auckland"
1.18945813573816,1,"2016-01-01","2017-01-01",366,"Auckland"
6.82947648178521,6,"1993-01-01","2018-01-01",9131,"Auckland"
6.69595222295952,6,"1994-01-01","2018-01-01",8766,"Auckland"
6.54675551828093,6,"1995-01-01","2018-01-01",8401,"Auckland"
6.39328174420711,6,"1996-01-01","2018-01-01",8036,"Auckland"
6.21857520265541,5,"1997-01-01","2018-01-01",7670,"Auckland"
6.02626566680583,5,"1998-01-01","2018-01-01",7305,"Auckland"
5.83032301403142,5,"1999-01-01","2018-01-01",6940,"Auckland"
5.62616285518751,5,"2000-01-01","2018-01-01",6575,"Auckland"
5.42784520296082,5,"2001-01-01","2018-01-01",6209,"Auckland"
5.22797458247859,5,"2002-01-01","2018-01-01",5844,"Auckland"
5.04604011482823,4,"2003-01-01","2018-01-01",5479,"Auckland"
4.84741008197029,4,"2004-01-01","2018-01-01",5114,"Auckland"
4.6245592866991,4,"2005-01-01","2018-01-01",4748,"Auckland"
4.37615226891975,4,"2006-01-01","2018-01-01",4383,"Auckland"
4.11105029516836,4,"2007-01-01","2018-01-01",4018,"Auckland"
3.81401784445443,3,"2008-01-01","2018-01-01",3653,"Auckland"
3.53274347727689,3,"2009-01-01","2018-01-01",3287,"Auckland"
3.245529392352,3,"2010-01-01","2018-01-01",2922,"Auckland"
2.95256472147556,3,"2011-01-01","2018-01-01",2557,"Auckland"
2.67609035516716,2,"2012-01-01","2018-01-01",2192,"Auckland"
2.39385254280091,2,"2013-01-01","2018-01-01",1826,"Auckland"
2.10454425924428,2,"2014-01-01","2018-01-01",1461,"Auckland"
1.81988574916568,2,"2015-01-01","2018-01-01",1096,"Auckland"
1.51966188544477,1,"2016-01-01","2018-01-01",731,"Auckland"
1.18168249660787,1,"2017-01-01","2018-01-01",365,"Auckland"
1.46241024310061,1,"1993-01-01","1994-01-01",365,"Rest of North Island"
2.05587232301187,2,"1993-01-01","1995-01-01",730,"Rest of North Island"
1.46835606864598,1,"1994-01-01","1995-01-01",365,"Rest of North Island"
2.58978159466411,2,"1993-01-01","1996-01-01",1095,"Rest of North Island"
2.06733484965883,2,"1994-01-01","1996-01-01",730,"Rest of North Island"
1.46562764286577,1,"1995-01-01","1996-01-01",365,"Rest of North Island"
3.06366544188987,3,"1993-01-01","1997-01-01",1461,"Rest of North Island"
2.59654621042533,2,"1994-01-01","1997-01-01",1096,"Rest of North Island"
2.07081795782387,2,"1995-01-01","1997-01-01",731,"Rest of North Island"
1.48706226976166,1,"1996-01-01","1997-01-01",366,"Rest of North Island"
3.48110297885506,3,"1993-01-01","1998-01-01",1826,"Rest of North Island"
3.05509318682085,3,"1994-01-01","1998-01-01",1461,"Rest of North Island"
2.58227004522718,2,"1995-01-01","1998-01-01",1096,"Rest of North Island"
2.06154313553161,2,"1996-01-01","1998-01-01",731,"Rest of North Island"
1.45464002887412,1,"1997-01-01","1998-01-01",365,"Rest of North Island"
3.90139395640378,3,"1993-01-01","1999-01-01",2191,"Rest of North Island"
3.50993649119486,3,"1994-01-01","1999-01-01",1826,"Rest of North Island"
3.07649569384258,3,"1995-01-01","1999-01-01",1461,"Rest of North Island"
2.6049943246311,2,"1996-01-01","1999-01-01",1096,"Rest of North Island"
2.06370183614214,2,"1997-01-01","1999-01-01",730,"Rest of North Island"
1.45573493296832,1,"1998-01-01","1999-01-01",365,"Rest of North Island"
4.30728208661289,4,"1993-01-01","2000-01-01",2556,"Rest of North Island"
3.93958327992177,4,"1994-01-01","2000-01-01",2191,"Rest of North Island"
3.53420590092319,3,"1995-01-01","2000-01-01",1826,"Rest of North Island"
3.09664333563017,3,"1996-01-01","2000-01-01",1461,"Rest of North Island"
2.60240475273221,2,"1997-01-01","2000-01-01",1095,"Rest of North Island"
2.05691282620766,2,"1998-01-01","2000-01-01",730,"Rest of North Island"
1.44876704834108,1,"1999-01-01","2000-01-01",365,"Rest of North Island"
4.71496152004188,4,"1993-01-01","2001-01-01",2922,"Rest of North Island"
4.36910232347421,4,"1994-01-01","2001-01-01",2557,"Rest of North Island"
3.98969696121579,4,"1995-01-01","2001-01-01",2192,"Rest of North Island"
3.58121193030971,3,"1996-01-01","2001-01-01",1827,"Rest of North Island"
3.12530655847054,3,"1997-01-01","2001-01-01",1461,"Rest of North Island"
2.62575349661829,2,"1998-01-01","2001-01-01",1096,"Rest of North Island"
2.07478657466963,2,"1999-01-01","2001-01-01",731,"Rest of North Island"
1.45421316638799,1,"2000-01-01","2001-01-01",366,"Rest of North Island"
5.10008439024987,4,"1993-01-01","2002-01-01",3287,"Rest of North Island"
4.77025589488371,4,"1994-01-01","2002-01-01",2922,"Rest of North Island"
4.41077182158239,4,"1995-01-01","2002-01-01",2557,"Rest of North Island"
4.02544879640963,4,"1996-01-01","2002-01-01",2192,"Rest of North Island"
3.59654377695155,3,"1997-01-01","2002-01-01",1826,"Rest of North Island"
3.13081992701417,3,"1998-01-01","2002-01-01",1461,"Rest of North Island"
2.62224600897038,2,"1999-01-01","2002-01-01",1096,"Rest of North Island"
2.06111710072106,2,"2000-01-01","2002-01-01",731,"Rest of North Island"
1.45025872309582,1,"2001-01-01","2002-01-01",365,"Rest of North Island"
5.42363055609679,5,"1993-01-01","2003-01-01",3652,"Rest of North Island"
5.1067292748569,5,"1994-01-01","2003-01-01",3287,"Rest of North Island"
4.76190923244224,4,"1995-01-01","2003-01-01",2922,"Rest of North Island"
4.39294254526745,4,"1996-01-01","2003-01-01",2557,"Rest of North Island"
3.9851826164247,4,"1997-01-01","2003-01-01",2191,"Rest of North Island"
3.54463717664006,3,"1998-01-01","2003-01-01",1826,"Rest of North Island"
3.06721534981047,3,"1999-01-01","2003-01-01",1461,"Rest of North Island"
2.54868877424376,2,"2000-01-01","2003-01-01",1096,"Rest of North Island"
1.99836107554417,2,"2001-01-01","2003-01-01",730,"Rest of North Island"
1.40925393052254,1,"2002-01-01","2003-01-01",365,"Rest of North Island"
5.67363572423494,5,"1993-01-01","2004-01-01",4017,"Rest of North Island"
5.36646859801226,5,"1994-01-01","2004-01-01",3652,"Rest of North Island"
5.03320307552727,4,"1995-01-01","2004-01-01",3287,"Rest of North Island"
4.67738659444821,4,"1996-01-01","2004-01-01",2922,"Rest of North Island"
4.28507561382324,4,"1997-01-01","2004-01-01",2556,"Rest of North Island"
3.86367672145757,3,"1998-01-01","2004-01-01",2191,"Rest of North Island"
3.41053851761266,3,"1999-01-01","2004-01-01",1826,"Rest of North Island"
2.92638957686015,3,"2000-01-01","2004-01-01",1461,"Rest of North Island"
2.42312486104467,2,"2001-01-01","2004-01-01",1095,"Rest of North Island"
1.90173346023774,2,"2002-01-01","2004-01-01",730,"Rest of North Island"
1.38382804503582,1,"2003-01-01","2004-01-01",365,"Rest of North Island"
5.87723944147809,5,"1993-01-01","2005-01-01",4383,"Rest of North Island"
5.57903570367958,5,"1994-01-01","2005-01-01",4018,"Rest of North Island"
5.25550070142478,5,"1995-01-01","2005-01-01",3653,"Rest of North Island"
4.91127745707904,4,"1996-01-01","2005-01-01",3288,"Rest of North Island"
4.53243376044147,4,"1997-01-01","2005-01-01",2922,"Rest of North Island"
4.1287161833746,4,"1998-01-01","2005-01-01",2557,"Rest of North Island"
3.69766659113025,3,"1999-01-01","2005-01-01",2192,"Rest of North Island"
3.24157687084669,3,"2000-01-01","2005-01-01",1827,"Rest of North Island"
2.77644026252887,2,"2001-01-01","2005-01-01",1461,"Rest of North Island"
2.30761111524591,2,"2002-01-01","2005-01-01",1096,"Rest of North Island"
1.85572772163183,2,"2003-01-01","2005-01-01",731,"Rest of North Island"
1.36904252064852,1,"2004-01-01","2005-01-01",366,"Rest of North Island"
6.071337468217,5,"1993-01-01","2006-01-01",4748,"Rest of North Island"
5.78129845673503,5,"1994-01-01","2006-01-01",4383,"Rest of North Island"
5.46668531195507,5,"1995-01-01","2006-01-01",4018,"Rest of North Island"
5.13295330587258,5,"1996-01-01","2006-01-01",3653,"Rest of North Island"
4.76722024799129,4,"1997-01-01","2006-01-01",3287,"Rest of North Island"
4.37950676970479,4,"1998-01-01","2006-01-01",2922,"Rest of North Island"
3.96825710174035,4,"1999-01-01","2006-01-01",2557,"Rest of North Island"
3.53668019668241,3,"2000-01-01","2006-01-01",2192,"Rest of North Island"
3.10451774902294,3,"2001-01-01","2006-01-01",1826,"Rest of North Island"
2.67622485399091,2,"2002-01-01","2006-01-01",1461,"Rest of North Island"
2.26802197066113,2,"2003-01-01","2006-01-01",1096,"Rest of North Island"
1.83724590297098,2,"2004-01-01","2006-01-01",731,"Rest of North Island"
1.34816282784979,1,"2005-01-01","2006-01-01",365,"Rest of North Island"
6.25275894264767,5,"1993-01-01","2007-01-01",5113,"Rest of North Island"
5.97044546781475,5,"1994-01-01","2007-01-01",4748,"Rest of North Island"
5.66444432950588,5,"1995-01-01","2007-01-01",4383,"Rest of North Island"
5.34072980775479,5,"1996-01-01","2007-01-01",4018,"Rest of North Island"
4.98681856584538,4,"1997-01-01","2007-01-01",3652,"Rest of North Island"
4.61372269705603,4,"1998-01-01","2007-01-01",3287,"Rest of North Island"
4.22061573511696,4,"1999-01-01","2007-01-01",2922,"Rest of North Island"
3.8117361464747,3,"2000-01-01","2007-01-01",2557,"Rest of North Island"
3.40530691884616,3,"2001-01-01","2007-01-01",2191,"Rest of North Island"
3.00769686931272,3,"2002-01-01","2007-01-01",1826,"Rest of North Island"
2.63305300752454,2,"2003-01-01","2007-01-01",1461,"Rest of North Island"
2.24200531035382,2,"2004-01-01","2007-01-01",1096,"Rest of North Island"
1.80817427986517,2,"2005-01-01","2007-01-01",730,"Rest of North Island"
1.32838978568557,1,"2006-01-01","2007-01-01",365,"Rest of North Island"
6.44022421862025,6,"1993-01-01","2008-01-01",5478,"Rest of North Island"
6.16495474863171,5,"1994-01-01","2008-01-01",5113,"Rest of North Island"
5.86745957181854,5,"1995-01-01","2008-01-01",4748,"Rest of North Island"
5.55333369504032,5,"1996-01-01","2008-01-01",4383,"Rest of North Island"
5.21154912305823,5,"1997-01-01","2008-01-01",4017,"Rest of North Island"
4.85274489432976,4,"1998-01-01","2008-01-01",3652,"Rest of North Island"
4.47678673081001,4,"1999-01-01","2008-01-01",3287,"Rest of North Island"
4.08751263304073,4,"2000-01-01","2008-01-01",2922,"Rest of North Island"
3.70421870430268,3,"2001-01-01","2008-01-01",2556,"Rest of North Island"
3.33204927014705,3,"2002-01-01","2008-01-01",2191,"Rest of North Island"
2.98451868657102,3,"2003-01-01","2008-01-01",1826,"Rest of North Island"
2.62460769676102,2,"2004-01-01","2008-01-01",1461,"Rest of North Island"
2.23354905023702,2,"2005-01-01","2008-01-01",1095,"Rest of North Island"
1.80471004185801,2,"2006-01-01","2008-01-01",730,"Rest of North Island"
1.34981724360353,1,"2007-01-01","2008-01-01",365,"Rest of North Island"
6.62020125885962,6,"1993-01-01","2009-01-01",5844,"Rest of North Island"
6.35294908414096,5,"1994-01-01","2009-01-01",5479,"Rest of North Island"
6.0642335232015,5,"1995-01-01","2009-01-01",5114,"Rest of North Island"
5.7600028057268,5,"1996-01-01","2009-01-01",4749,"Rest of North Island"
5.42955289589142,5,"1997-01-01","2009-01-01",4383,"Rest of North Island"
5.08370496303119,4,"1998-01-01","2009-01-01",4018,"Rest of North Island"
4.7228779437427,4,"1999-01-01","2009-01-01",3653,"Rest of North Island"
4.35233631941069,4,"2000-01-01","2009-01-01",3288,"Rest of North Island"
3.98876834587451,4,"2001-01-01","2009-01-01",2922,"Rest of North Island"
3.63727711016766,3,"2002-01-01","2009-01-01",2557,"Rest of North Island"
3.30978037646886,3,"2003-01-01","2009-01-01",2192,"Rest of North Island"
2.97477308646642,3,"2004-01-01","2009-01-01",1827,"Rest of North Island"
2.61301019897008,2,"2005-01-01","2009-01-01",1461,"Rest of North Island"
2.22526085885322,2,"2006-01-01","2009-01-01",1096,"Rest of North Island"
1.82038674570013,2,"2007-01-01","2009-01-01",731,"Rest of North Island"
1.32990009468782,1,"2008-01-01","2009-01-01",366,"Rest of North Island"
6.80418522398982,6,"1993-01-01","2010-01-01",6209,"Rest of North Island"
6.54458325275575,6,"1994-01-01","2010-01-01",5844,"Rest of North Island"
6.26441045457567,5,"1995-01-01","2010-01-01",5479,"Rest of North Island"
