"Observations","count","prop","win_start","win_end","win_days","region"
"4",5219,0.0999253288402994,"1994-01-01","2002-01-01",2922,"Wellington"
"5",3409,0.0652702521587624,"1994-01-01","2002-01-01",2922,"Wellington"
"6",2091,0.0400352294702177,"1994-01-01","2002-01-01",2922,"Wellington"
"7",1348,0.0258094162247028,"1994-01-01","2002-01-01",2922,"Wellington"
"8",788,0.0150874035497521,"1994-01-01","2002-01-01",2922,"Wellington"
"9",418,0.00800321660380249,"1994-01-01","2002-01-01",2922,"Wellington"
"1",19139,0.387695985090953,"1995-01-01","2002-01-01",2557,"Wellington"
"10",130,0.00263339140298991,"1995-01-01","2002-01-01",2557,"Wellington"
"11",65,0.00131669570149496,"1995-01-01","2002-01-01",2557,"Wellington"
"12",22,0.000445650852813677,"1995-01-01","2002-01-01",2557,"Wellington"
"13",7,0.000141797998622534,"1995-01-01","2002-01-01",2557,"Wellington"
"14",4,8.1027427784305e-05,"1995-01-01","2002-01-01",2557,"Wellington"
"15",2,4.05137138921525e-05,"1995-01-01","2002-01-01",2557,"Wellington"
"16",2,4.05137138921525e-05,"1995-01-01","2002-01-01",2557,"Wellington"
"2",11098,0.224810598387554,"1995-01-01","2002-01-01",2557,"Wellington"
"3",7359,0.149070210266175,"1995-01-01","2002-01-01",2557,"Wellington"
"4",4820,0.0976380504800875,"1995-01-01","2002-01-01",2557,"Wellington"
"5",3110,0.0629988251022971,"1995-01-01","2002-01-01",2557,"Wellington"
"6",1773,0.0359154073653932,"1995-01-01","2002-01-01",2557,"Wellington"
"7",1026,0.0207835352266742,"1995-01-01","2002-01-01",2557,"Wellington"
"8",549,0.0111210144633959,"1995-01-01","2002-01-01",2557,"Wellington"
"9",260,0.00526678280597982,"1995-01-01","2002-01-01",2557,"Wellington"
"1",18584,0.404219684611202,"1996-01-01","2002-01-01",2192,"Wellington"
"10",74,0.00160957041870582,"1996-01-01","2002-01-01",2192,"Wellington"
"11",22,0.000478520935290919,"1996-01-01","2002-01-01",2192,"Wellington"
"12",5,0.000108754758020663,"1996-01-01","2002-01-01",2192,"Wellington"
"13",2,4.35019032082654e-05,"1996-01-01","2002-01-01",2192,"Wellington"
"14",3,6.5252854812398e-05,"1996-01-01","2002-01-01",2192,"Wellington"
"15",1,2.17509516041327e-05,"1996-01-01","2002-01-01",2192,"Wellington"
"2",10708,0.232909189777053,"1996-01-01","2002-01-01",2192,"Wellington"
"3",6944,0.151038607939097,"1996-01-01","2002-01-01",2192,"Wellington"
"4",4458,0.0969657422512235,"1996-01-01","2002-01-01",2192,"Wellington"
"5",2563,0.0557476889613921,"1996-01-01","2002-01-01",2192,"Wellington"
"6",1397,0.0303860793909734,"1996-01-01","2002-01-01",2192,"Wellington"
"7",723,0.0157259380097879,"1996-01-01","2002-01-01",2192,"Wellington"
"8",356,0.00774333877107123,"1996-01-01","2002-01-01",2192,"Wellington"
"9",135,0.00293637846655791,"1996-01-01","2002-01-01",2192,"Wellington"
"1",17977,0.426217459338992,"1997-01-01","2002-01-01",1826,"Wellington"
"10",18,0.000426762767319456,"1997-01-01","2002-01-01",1826,"Wellington"
"11",4,9.48361705154346e-05,"1997-01-01","2002-01-01",1826,"Wellington"
"12",4,9.48361705154346e-05,"1997-01-01","2002-01-01",1826,"Wellington"
"14",1,2.37090426288586e-05,"1997-01-01","2002-01-01",1826,"Wellington"
"2",10381,0.246123571530182,"1997-01-01","2002-01-01",1826,"Wellington"
"3",6393,0.151571909526293,"1997-01-01","2002-01-01",1826,"Wellington"
"4",3813,0.090402579543838,"1997-01-01","2002-01-01",1826,"Wellington"
"5",1975,0.0468253591919958,"1997-01-01","2002-01-01",1826,"Wellington"
"6",941,0.022310209113756,"1997-01-01","2002-01-01",1826,"Wellington"
"7",436,0.0103371425861824,"1997-01-01","2002-01-01",1826,"Wellington"
"8",167,0.00395941011901939,"1997-01-01","2002-01-01",1826,"Wellington"
"9",68,0.00161221489876239,"1997-01-01","2002-01-01",1826,"Wellington"
"1",17566,0.461704252746675,"1998-01-01","2002-01-01",1461,"Wellington"
"10",1,2.62839720338538e-05,"1998-01-01","2002-01-01",1461,"Wellington"
"11",2,5.25679440677075e-05,"1998-01-01","2002-01-01",1461,"Wellington"
"2",9921,0.260763286547863,"1998-01-01","2002-01-01",1461,"Wellington"
"3",5676,0.149187825264154,"1998-01-01","2002-01-01",1461,"Wellington"
"4",2841,0.0746727645481785,"1998-01-01","2002-01-01",1461,"Wellington"
"5",1268,0.0333280765389266,"1998-01-01","2002-01-01",1461,"Wellington"
"6",505,0.0132734058770961,"1998-01-01","2002-01-01",1461,"Wellington"
"7",191,0.00502023865846607,"1998-01-01","2002-01-01",1461,"Wellington"
"8",57,0.00149818640592966,"1998-01-01","2002-01-01",1461,"Wellington"
"9",18,0.000473111496609368,"1998-01-01","2002-01-01",1461,"Wellington"
"1",17203,0.521350425796285,"1999-01-01","2002-01-01",1096,"Wellington"
"10",1,3.0305785374428e-05,"1999-01-01","2002-01-01",1096,"Wellington"
"2",8924,0.270448828681395,"1999-01-01","2002-01-01",1096,"Wellington"
"3",4393,0.133133315149862,"1999-01-01","2002-01-01",1096,"Wellington"
"4",1675,0.0507621905021669,"1999-01-01","2002-01-01",1096,"Wellington"
"5",584,0.0176985786586659,"1999-01-01","2002-01-01",1096,"Wellington"
"6",171,0.00518228929902718,"1999-01-01","2002-01-01",1096,"Wellington"
"7",40,0.00121223141497712,"1999-01-01","2002-01-01",1096,"Wellington"
"8",5,0.00015152892687214,"1999-01-01","2002-01-01",1096,"Wellington"
"9",1,3.0305785374428e-05,"1999-01-01","2002-01-01",1096,"Wellington"
"1",16517,0.62569134025305,"2000-01-01","2002-01-01",731,"Wellington"
"2",6996,0.265020077278582,"2000-01-01","2002-01-01",731,"Wellington"
"3",2245,0.0850443215395106,"2000-01-01","2002-01-01",731,"Wellington"
"4",520,0.0196984620046973,"2000-01-01","2002-01-01",731,"Wellington"
"5",98,0.00371240245473142,"2000-01-01","2002-01-01",731,"Wellington"
"6",19,0.000719751496325479,"2000-01-01","2002-01-01",731,"Wellington"
"7",3,0.000113644973104023,"2000-01-01","2002-01-01",731,"Wellington"
"1",13466,0.817111650485437,"2001-01-01","2002-01-01",365,"Wellington"
"2",2705,0.164138349514563,"2001-01-01","2002-01-01",365,"Wellington"
"3",286,0.0173543689320388,"2001-01-01","2002-01-01",365,"Wellington"
"4",23,0.00139563106796116,"2001-01-01","2002-01-01",365,"Wellington"
"1",20726,0.351794958839005,"1993-01-01","2003-01-01",3652,"Wellington"
"10",483,0.00819825171857761,"1993-01-01","2003-01-01",3652,"Wellington"
"11",265,0.00449800560128999,"1993-01-01","2003-01-01",3652,"Wellington"
"12",159,0.002698803360774,"1993-01-01","2003-01-01",3652,"Wellington"
"13",81,0.0013748620894509,"1993-01-01","2003-01-01",3652,"Wellington"
"14",43,0.000729865059831961,"1993-01-01","2003-01-01",3652,"Wellington"
"15",15,0.000254604090639056,"1993-01-01","2003-01-01",3652,"Wellington"
"16",12,0.000203683272511245,"1993-01-01","2003-01-01",3652,"Wellington"
"17",3,5.09208181278113e-05,"1993-01-01","2003-01-01",3652,"Wellington"
"18",2,3.39472120852075e-05,"1993-01-01","2003-01-01",3652,"Wellington"
"19",3,5.09208181278113e-05,"1993-01-01","2003-01-01",3652,"Wellington"
"2",12015,0.203937876601884,"1993-01-01","2003-01-01",3652,"Wellington"
"20",1,1.69736060426038e-05,"1993-01-01","2003-01-01",3652,"Wellington"
"21",1,1.69736060426038e-05,"1993-01-01","2003-01-01",3652,"Wellington"
"3",8358,0.141865399304082,"1993-01-01","2003-01-01",3652,"Wellington"
"4",5868,0.0996011202579988,"1993-01-01","2003-01-01",3652,"Wellington"
"5",4210,0.0714588814393618,"1993-01-01","2003-01-01",3652,"Wellington"
"6",2856,0.0484766188576763,"1993-01-01","2003-01-01",3652,"Wellington"
"7",1818,0.0308580157854536,"1993-01-01","2003-01-01",3652,"Wellington"
"8",1248,0.0211830603411695,"1993-01-01","2003-01-01",3652,"Wellington"
"9",748,0.0126962573198676,"1993-01-01","2003-01-01",3652,"Wellington"
"1",20374,0.360774175269598,"1994-01-01","2003-01-01",3287,"Wellington"
"10",354,0.00626848228356914,"1994-01-01","2003-01-01",3287,"Wellington"
"11",182,0.00322277902714572,"1994-01-01","2003-01-01",3287,"Wellington"
"12",104,0.00184158801551184,"1994-01-01","2003-01-01",3287,"Wellington"
"13",42,0.000743718237033627,"1994-01-01","2003-01-01",3287,"Wellington"
"14",27,0.000478104580950189,"1994-01-01","2003-01-01",3287,"Wellington"
"15",9,0.000159368193650063,"1994-01-01","2003-01-01",3287,"Wellington"
"16",6,0.000106245462433375,"1994-01-01","2003-01-01",3287,"Wellington"
"17",2,3.54151541444584e-05,"1994-01-01","2003-01-01",3287,"Wellington"
"18",1,1.77075770722292e-05,"1994-01-01","2003-01-01",3287,"Wellington"
"19",1,1.77075770722292e-05,"1994-01-01","2003-01-01",3287,"Wellington"
"2",11761,0.208258813946488,"1994-01-01","2003-01-01",3287,"Wellington"
"20",1,1.77075770722292e-05,"1994-01-01","2003-01-01",3287,"Wellington"
"3",8165,0.144582366794751,"1994-01-01","2003-01-01",3287,"Wellington"
"4",5641,0.099888442264445,"1994-01-01","2003-01-01",3287,"Wellington"
"5",3929,0.0695730703167886,"1994-01-01","2003-01-01",3287,"Wellington"
"6",2571,0.0455261806527013,"1994-01-01","2003-01-01",3287,"Wellington"
"7",1660,0.0293945779399005,"1994-01-01","2003-01-01",3287,"Wellington"
"8",1070,0.0189471074672852,"1994-01-01","2003-01-01",3287,"Wellington"
"9",573,0.0101464416623873,"1994-01-01","2003-01-01",3287,"Wellington"
"1",20071,0.373302830785255,"1995-01-01","2003-01-01",2922,"Wellington"
"10",240,0.00446378752371387,"1995-01-01","2003-01-01",2922,"Wellington"
"11",108,0.00200870438567124,"1995-01-01","2003-01-01",2922,"Wellington"
"12",60,0.00111594688092847,"1995-01-01","2003-01-01",2922,"Wellington"
"13",28,0.000520775211099952,"1995-01-01","2003-01-01",2922,"Wellington"
"14",7,0.000130193802774988,"1995-01-01","2003-01-01",2922,"Wellington"
"15",7,0.000130193802774988,"1995-01-01","2003-01-01",2922,"Wellington"
"16",3,5.57973440464234e-05,"1995-01-01","2003-01-01",2922,"Wellington"
"17",1,1.85991146821411e-05,"1995-01-01","2003-01-01",2922,"Wellington"
"18",1,1.85991146821411e-05,"1995-01-01","2003-01-01",2922,"Wellington"
"2",11430,0.212587880816873,"1995-01-01","2003-01-01",2922,"Wellington"
"3",7968,0.148197745787301,"1995-01-01","2003-01-01",2922,"Wellington"
"4",5270,0.0980173343748838,"1995-01-01","2003-01-01",2922,"Wellington"
"5",3712,0.0690399137001079,"1995-01-01","2003-01-01",2922,"Wellington"
"6",2273,0.0422757876725068,"1995-01-01","2003-01-01",2922,"Wellington"
"7",1350,0.0251088048208905,"1995-01-01","2003-01-01",2922,"Wellington"
"8",838,0.0155860581036343,"1995-01-01","2003-01-01",2922,"Wellington"
"9",399,0.00742104675817431,"1995-01-01","2003-01-01",2922,"Wellington"
"1",19493,0.385290455201312,"1996-01-01","2003-01-01",2557,"Wellington"
"10",143,0.00282647797126085,"1996-01-01","2003-01-01",2557,"Wellington"
"11",58,0.00114640365267922,"1996-01-01","2003-01-01",2557,"Wellington"
"12",36,0.000711560887869863,"1996-01-01","2003-01-01",2557,"Wellington"
"13",9,0.000177890221967466,"1996-01-01","2003-01-01",2557,"Wellington"
"14",3,5.9296740655822e-05,"1996-01-01","2003-01-01",2557,"Wellington"
"15",1,1.97655802186073e-05,"1996-01-01","2003-01-01",2557,"Wellington"
"16",3,5.9296740655822e-05,"1996-01-01","2003-01-01",2557,"Wellington"
"2",11149,0.220366453857253,"1996-01-01","2003-01-01",2557,"Wellington"
"3",7637,0.150949736129504,"1996-01-01","2003-01-01",2557,"Wellington"
"4",4968,0.0981954025260412,"1996-01-01","2003-01-01",2557,"Wellington"
"5",3258,0.0643962603522226,"1996-01-01","2003-01-01",2557,"Wellington"
"6",1916,0.0378708516988516,"1996-01-01","2003-01-01",2557,"Wellington"
"7",1066,0.0210701085130354,"1996-01-01","2003-01-01",2557,"Wellington"
"8",577,0.0114047397861364,"1996-01-01","2003-01-01",2557,"Wellington"
"9",276,0.00545530014033562,"1996-01-01","2003-01-01",2557,"Wellington"
"1",18961,0.402133570868062,"1997-01-01","2003-01-01",2191,"Wellington"
"10",71,0.00150580051324468,"1997-01-01","2003-01-01",2191,"Wellington"
"11",37,0.000784712943521877,"1997-01-01","2003-01-01",2191,"Wellington"
"12",7,0.000148459205531166,"1997-01-01","2003-01-01",2191,"Wellington"
"13",2,4.24169158660474e-05,"1997-01-01","2003-01-01",2191,"Wellington"
"14",1,2.12084579330237e-05,"1997-01-01","2003-01-01",2191,"Wellington"
"15",2,4.24169158660474e-05,"1997-01-01","2003-01-01",2191,"Wellington"
"2",10976,0.232784034272868,"1997-01-01","2003-01-01",2191,"Wellington"
"3",7131,0.151237513520392,"1997-01-01","2003-01-01",2191,"Wellington"
"4",4491,0.0952471845772094,"1997-01-01","2003-01-01",2191,"Wellington"
"5",2745,0.05821721702615,"1997-01-01","2003-01-01",2191,"Wellington"
"6",1495,0.0317066446098704,"1997-01-01","2003-01-01",2191,"Wellington"
"7",740,0.0156942588704375,"1997-01-01","2003-01-01",2191,"Wellington"
"8",333,0.00706241649169689,"1997-01-01","2003-01-01",2191,"Wellington"
"9",159,0.00337214481135077,"1997-01-01","2003-01-01",2191,"Wellington"
"1",18598,0.428032220943613,"1998-01-01","2003-01-01",1826,"Wellington"
"10",27,0.000621403912543153,"1998-01-01","2003-01-01",1826,"Wellington"
"11",10,0.000230149597238205,"1998-01-01","2003-01-01",1826,"Wellington"
"12",2,4.6029919447641e-05,"1998-01-01","2003-01-01",1826,"Wellington"
"2",10638,0.244833141542002,"1998-01-01","2003-01-01",1826,"Wellington"
"3",6587,0.151599539700806,"1998-01-01","2003-01-01",1826,"Wellington"
"4",3891,0.0895512082853855,"1998-01-01","2003-01-01",1826,"Wellington"
"5",2073,0.0477100115074799,"1998-01-01","2003-01-01",1826,"Wellington"
"6",972,0.0223705408515535,"1998-01-01","2003-01-01",1826,"Wellington"
"7",405,0.0093210586881473,"1998-01-01","2003-01-01",1826,"Wellington"
"8",167,0.00384349827387802,"1998-01-01","2003-01-01",1826,"Wellington"
"9",80,0.00184119677790564,"1998-01-01","2003-01-01",1826,"Wellington"
"1",18239,0.467091784470395,"1999-01-01","2003-01-01",1461,"Wellington"
"10",5,0.000128047531243598,"1999-01-01","2003-01-01",1461,"Wellington"
"11",1,2.56095062487195e-05,"1999-01-01","2003-01-01",1461,"Wellington"
"2",10070,0.257887727924606,"1999-01-01","2003-01-01",1461,"Wellington"
"3",5767,0.147690022536366,"1999-01-01","2003-01-01",1461,"Wellington"
"4",2901,0.0742931776275353,"1999-01-01","2003-01-01",1461,"Wellington"
"5",1331,0.0340862528170457,"1999-01-01","2003-01-01",1461,"Wellington"
"6",483,0.0123693915181315,"1999-01-01","2003-01-01",1461,"Wellington"
"7",176,0.00450727309977464,"1999-01-01","2003-01-01",1461,"Wellington"
"8",56,0.00143413234992829,"1999-01-01","2003-01-01",1461,"Wellington"
"9",19,0.000486580618725671,"1999-01-01","2003-01-01",1461,"Wellington"
"1",17873,0.530812865670755,"2000-01-01","2003-01-01",1096,"Wellington"
"10",1,2.96991476344629e-05,"2000-01-01","2003-01-01",1096,"Wellington"
"2",9148,0.271687802560067,"2000-01-01","2003-01-01",1096,"Wellington"
"3",4267,0.126726262956253,"2000-01-01","2003-01-01",1096,"Wellington"
"4",1664,0.0494193816637463,"2000-01-01","2003-01-01",1096,"Wellington"
"5",525,0.015592052508093,"2000-01-01","2003-01-01",1096,"Wellington"
"6",140,0.0041578806688248,"2000-01-01","2003-01-01",1096,"Wellington"
"7",45,0.00133646164355083,"2000-01-01","2003-01-01",1096,"Wellington"
"8",5,0.000148495738172314,"2000-01-01","2003-01-01",1096,"Wellington"
"9",3,8.90974429033887e-05,"2000-01-01","2003-01-01",1096,"Wellington"
"1",17114,0.645275620239801,"2001-01-01","2003-01-01",730,"Wellington"
"2",6701,0.252658170575371,"2001-01-01","2003-01-01",730,"Wellington"
"3",2115,0.0797451172611417,"2001-01-01","2003-01-01",730,"Wellington"
"4",477,0.0179850689993213,"2001-01-01","2003-01-01",730,"Wellington"
"5",102,0.00384586381117563,"2001-01-01","2003-01-01",730,"Wellington"
"6",10,0.000377045471683885,"2001-01-01","2003-01-01",730,"Wellington"
"7",3,0.000113113641505166,"2001-01-01","2003-01-01",730,"Wellington"
"1",13870,0.837155963302752,"2002-01-01","2003-01-01",365,"Wellington"
"2",2438,0.147151134717528,"2002-01-01","2003-01-01",365,"Wellington"
"3",252,0.015210043457267,"2002-01-01","2003-01-01",365,"Wellington"
"4",8,0.000482858522452921,"2002-01-01","2003-01-01",365,"Wellington"
"1",22400,0.35023531435183,"1993-01-01","2004-01-01",4017,"Wellington"
"10",636,0.00994418124677518,"1993-01-01","2004-01-01",4017,"Wellington"
"11",368,0.00575386587863721,"1993-01-01","2004-01-01",4017,"Wellington"
"12",204,0.00318964304141845,"1993-01-01","2004-01-01",4017,"Wellington"
"13",128,0.00200134465343903,"1993-01-01","2004-01-01",4017,"Wellington"
"14",74,0.00115702737776944,"1993-01-01","2004-01-01",4017,"Wellington"
"15",41,0.000641055709304689,"1993-01-01","2004-01-01",4017,"Wellington"
"16",13,0.000203261566364901,"1993-01-01","2004-01-01",4017,"Wellington"
"17",12,0.000187626061259909,"1993-01-01","2004-01-01",4017,"Wellington"
"18",3,4.69065153149772e-05,"1993-01-01","2004-01-01",4017,"Wellington"
"19",2,3.12710102099848e-05,"1993-01-01","2004-01-01",4017,"Wellington"
"2",12616,0.197257532404584,"1993-01-01","2004-01-01",4017,"Wellington"
"20",3,4.69065153149772e-05,"1993-01-01","2004-01-01",4017,"Wellington"
"21",2,3.12710102099848e-05,"1993-01-01","2004-01-01",4017,"Wellington"
"23",1,1.56355051049924e-05,"1993-01-01","2004-01-01",4017,"Wellington"
"3",8724,0.136404146535954,"1993-01-01","2004-01-01",4017,"Wellington"
"4",6229,0.0973935612989978,"1993-01-01","2004-01-01",4017,"Wellington"
"5",4632,0.0724236596463249,"1993-01-01","2004-01-01",4017,"Wellington"
"6",3230,0.0505026814891255,"1993-01-01","2004-01-01",4017,"Wellington"
"7",2189,0.0342261206748284,"1993-01-01","2004-01-01",4017,"Wellington"
"8",1486,0.0232343605860187,"1993-01-01","2004-01-01",4017,"Wellington"
"9",964,0.0150726269212127,"1993-01-01","2004-01-01",4017,"Wellington"
"1",22059,0.357920527007512,"1994-01-01","2004-01-01",3652,"Wellington"
"10",480,0.00778828836137658,"1994-01-01","2004-01-01",3652,"Wellington"
"11",266,0.00431600980026286,"1994-01-01","2004-01-01",3652,"Wellington"
"12",154,0.00249874251594165,"1994-01-01","2004-01-01",3652,"Wellington"
"13",82,0.00133049926173517,"1994-01-01","2004-01-01",3652,"Wellington"
"14",40,0.000649024030114715,"1994-01-01","2004-01-01",3652,"Wellington"
"15",30,0.000486768022586036,"1994-01-01","2004-01-01",3652,"Wellington"
"16",5,8.11280037643394e-05,"1994-01-01","2004-01-01",3652,"Wellington"
"17",7,0.000113579205270075,"1994-01-01","2004-01-01",3652,"Wellington"
"18",3,4.86768022586036e-05,"1994-01-01","2004-01-01",3652,"Wellington"
"19",2,3.24512015057357e-05,"1994-01-01","2004-01-01",3652,"Wellington"
"2",12416,0.201457058947608,"1994-01-01","2004-01-01",3652,"Wellington"
"21",1,1.62256007528679e-05,"1994-01-01","2004-01-01",3652,"Wellington"
"22",1,1.62256007528679e-05,"1994-01-01","2004-01-01",3652,"Wellington"
"3",8476,0.137528191981308,"1994-01-01","2004-01-01",3652,"Wellington"
"4",6089,0.0987976829842125,"1994-01-01","2004-01-01",3652,"Wellington"
"5",4376,0.0710032288945498,"1994-01-01","2004-01-01",3652,"Wellington"
"6",2987,0.0484658694488163,"1994-01-01","2004-01-01",3652,"Wellington"
"7",2021,0.032791939121546,"1994-01-01","2004-01-01",3652,"Wellington"
"8",1326,0.0215151465983028,"1994-01-01","2004-01-01",3652,"Wellington"
"9",810,0.013142736609823,"1994-01-01","2004-01-01",3652,"Wellington"
"1",21798,0.368988573846805,"1995-01-01","2004-01-01",3287,"Wellington"
"10",358,0.006060093101989,"1995-01-01","2004-01-01",3287,"Wellington"
"11",179,0.0030300465509945,"1995-01-01","2004-01-01",3287,"Wellington"
"12",100,0.00169276343630978,"1995-01-01","2004-01-01",3287,"Wellington"
"13",46,0.000778671180702497,"1995-01-01","2004-01-01",3287,"Wellington"
"14",20,0.000338552687261955,"1995-01-01","2004-01-01",3287,"Wellington"
